employee_id,region,education,gender,age,department,recruitment_channel,no_of_trainings,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
E73864,region_26,Bachelor's,M,31.0,Operations,other,1,3.0,6,0,60,0
E72588,region_33,Bachelor's,M,30.0,Sales & Marketing,other,1,5.0,2,0,51,0
E66321,region_13,Bachelor's,M,44.0,Sales & Marketing,other,1,3.0,2,0,49,1
E5946,region_25,Bachelor's,M,31.0,Analytics,other,2,4.0,4,0,85,0
E14536,region_4,Bachelor's,M,28.0,Sales & Marketing,other,1,3.0,3,0,49,0
E75606,region_13,Master's & above,M,35.0,Technology,sourcing,1,4.0,2,0,80,0
E16052,region_13,Bachelor's,M,30.0,Sales & Marketing,referred,1,2.0,5,0,49,0
E17057,region_1,Bachelor's,M,29.0,Analytics,sourcing,2,5.0,1,0,85,0
E68034,region_31,Bachelor's,M,23.0,Technology,sourcing,1,5.0,1,0,77,0
E35522,region_14,Bachelor's,M,30.0,Analytics,sourcing,3,5.0,3,0,83,0
E32797,region_7,Bachelor's,F,27.0,Procurement,other,1,5.0,5,0,72,0
E37761,region_2,Below Secondary,M,26.0,Sales & Marketing,other,1,4.0,2,0,49,0
E50498,region_7,Bachelor's,F,33.0,Operations,sourcing,2,5.0,10,0,61,0
E50943,region_31,Bachelor's,M,29.0,Analytics,other,1,3.0,6,0,88,0
E9733,region_22,Bachelor's,M,20.0,Sales & Marketing,other,1,3.0,2,0,52,0
E7839,region_7,Bachelor's,M,38.0,Technology,sourcing,1,3.0,6,0,78,0
E55831,region_26,Bachelor's,M,25.0,Finance,other,1,5.0,2,0,61,0
E74757,region_15,Bachelor's,M,34.0,Legal,other,1,4.0,7,0,59,0
E33109,region_2,Master's & above,M,41.0,Operations,other,1,2.0,13,0,60,0
E4916,region_22,Master's & above,M,43.0,Procurement,other,1,5.0,6,0,70,0
E58580,region_29,Bachelor's,M,34.0,Operations,sourcing,1,3.0,2,0,62,0
E59481,region_2,Bachelor's,M,53.0,Sales & Marketing,other,2,2.0,10,0,48,0
E77447,region_28,Master's & above,M,33.0,Sales & Marketing,other,2,5.0,2,0,49,0
E35451,region_7,Bachelor's,M,33.0,Sales & Marketing,other,1,3.0,4,0,50,0
E59862,region_23,Bachelor's,F,30.0,Procurement,other,1,3.0,5,0,67,0
E67901,region_25,Bachelor's,F,30.0,Sales & Marketing,other,1,5.0,2,0,56,0
E31415,region_27,Bachelor's,F,28.0,Finance,sourcing,1,3.0,2,0,58,0
E37358,region_20,Master's & above,F,35.0,HR,sourcing,1,4.0,3,0,48,0
E65256,region_31,Bachelor's,F,28.0,Procurement,sourcing,1,4.0,3,0,84,1
E4295,region_27,Bachelor's,F,36.0,Operations,sourcing,1,4.0,10,0,57,0
E47046,region_1,Master's & above,M,33.0,Sales & Marketing,other,1,4.0,7,0,54,0
E5164,region_32,Bachelor's,M,36.0,Analytics,sourcing,1,4.0,10,0,87,0
E45129,region_7,Bachelor's,F,31.0,Procurement,other,1,3.0,4,0,73,0
E43255,region_2,Bachelor's,M,27.0,Procurement,other,3,2.0,2,0,70,0
E4109,region_32,Bachelor's,M,27.0,Sales & Marketing,other,1,2.0,4,0,50,0
E23622,region_7,Bachelor's,M,33.0,Operations,sourcing,2,5.0,5,0,57,0
E71330,region_1,Master's & above,M,31.0,Sales & Marketing,other,1,3.0,6,0,47,0
E28300,region_31,Bachelor's,M,31.0,Technology,sourcing,1,5.0,5,0,80,1
E35573,region_11,Bachelor's,M,29.0,Analytics,sourcing,1,5.0,1,0,84,1
E67076,region_28,Master's & above,M,44.0,Sales & Marketing,other,1,3.0,11,0,50,0
E5283,region_2,Bachelor's,M,27.0,Operations,other,1,4.0,3,0,59,0
E11943,region_27,Bachelor's,F,30.0,Technology,referred,1,4.0,1,0,76,0
E11044,region_32,Bachelor's,M,31.0,Operations,other,1,1.0,5,0,62,0
E7104,region_31,Bachelor's,M,37.0,Procurement,sourcing,1,3.0,12,0,68,0
E13818,region_4,Master's & above,M,46.0,Sales & Marketing,other,1,3.0,22,0,48,0
E69734,region_15,Bachelor's,F,32.0,Sales & Marketing,sourcing,1,3.0,7,0,46,0
E23320,region_7,Bachelor's,F,30.0,Sales & Marketing,other,1,3.0,6,0,51,0
E38105,region_19,Bachelor's,M,43.0,Operations,sourcing,2,5.0,5,0,64,0
E74082,region_29,Bachelor's,F,36.0,Operations,sourcing,1,3.0,9,0,59,0
E64137,region_11,Bachelor's,M,37.0,Sales & Marketing,sourcing,1,5.0,6,0,52,0
E48951,region_11,Master's & above,M,36.0,Operations,sourcing,1,3.0,10,0,58,0
E22728,region_17,Bachelor's,M,28.0,Legal,other,1,3.0,4,0,61,0
E59089,region_11,Master's & above,M,37.0,Procurement,other,1,3.0,4,0,68,0
E40175,region_14,Bachelor's,F,27.0,Procurement,sourcing,1,5.0,2,0,67,0
E28273,region_2,Bachelor's,M,28.0,Sales & Marketing,other,2,3.0,4,0,53,0
E17798,region_29,Bachelor's,M,27.0,Sales & Marketing,other,2,3.0,3,0,54,0
E13642,region_26,Master's & above,F,38.0,Technology,other,1,1.0,10,0,77,0
E54461,region_15,Bachelor's,M,37.0,Operations,other,1,3.0,9,0,59,0
E35840,region_22,Master's & above,M,38.0,Analytics,other,1,4.0,7,0,86,0
E36464,region_7,Bachelor's,M,33.0,Sales & Marketing,sourcing,1,1.0,5,0,48,0
E40010,region_15,Bachelor's,M,33.0,Analytics,other,1,4.0,6,0,89,0
E10385,region_7,Master's & above,F,39.0,Technology,sourcing,1,1.0,4,0,87,0
E40342,region_4,Master's & above,F,46.0,Operations,sourcing,1,3.0,17,0,64,0
E3577,region_2,Bachelor's,M,52.0,Technology,sourcing,1,4.0,7,0,78,0
E1098,region_23,Master's & above,M,41.0,Procurement,sourcing,1,5.0,6,0,72,0
E29128,region_20,Bachelor's,F,39.0,Operations,sourcing,1,4.0,9,0,57,0
E38306,region_22,Master's & above,M,34.0,Operations,other,2,1.0,2,0,60,0
E33035,region_13,Bachelor's,F,32.0,Technology,other,1,4.0,4,0,80,0
E59560,region_7,Below Secondary,M,24.0,Technology,other,1,1.0,2,0,81,0
E77988,region_9,Bachelor's,M,27.0,Sales & Marketing,sourcing,2,4.0,4,0,50,0
E46015,region_28,Master's & above,M,31.0,Analytics,sourcing,1,5.0,2,0,87,0
E22191,region_15,Bachelor's,M,39.0,Operations,other,2,4.0,2,0,58,0
E10887,region_20,Master's & above,M,38.0,Technology,other,2,1.0,6,0,83,0
E52236,region_16,Master's & above,F,34.0,Sales & Marketing,sourcing,2,3.0,8,0,53,0
E28663,region_24,Bachelor's,F,31.0,Sales & Marketing,other,2,1.0,3,0,53,0
E27914,region_15,Bachelor's,F,42.0,Procurement,other,1,5.0,12,0,68,0
E16957,region_14,Bachelor's,M,32.0,Operations,other,1,5.0,4,0,63,0
E40375,region_2,Bachelor's,M,54.0,Procurement,sourcing,1,3.0,7,0,72,0
E27414,region_26,Master's & above,M,32.0,Operations,other,1,3.0,5,0,63,0
E69968,region_8,Bachelor's,M,36.0,Sales & Marketing,sourcing,1,1.0,9,0,50,0
E9084,region_33,Bachelor's,M,36.0,Sales & Marketing,other,1,3.0,5,0,53,0
E51488,region_16,Master's & above,M,39.0,Operations,other,1,4.0,7,0,61,0
E20552,region_22,Bachelor's,M,29.0,Analytics,other,1,4.0,6,0,89,0
E25806,region_16,Master's & above,F,37.0,Operations,other,1,3.0,7,0,58,0
E71974,region_6,Bachelor's,F,33.0,Operations,other,1,3.0,5,0,62,0
E50429,region_3,Bachelor's,M,33.0,Sales & Marketing,sourcing,1,5.0,10,0,50,0
E61473,region_13,Bachelor's,F,33.0,Technology,sourcing,1,3.0,5,0,79,0
E4146,region_21,Bachelor's,M,32.0,Technology,other,2,3.0,4,0,80,1
E74492,region_28,Bachelor's,M,29.0,Analytics,sourcing,1,5.0,2,0,92,0
E73015,region_2,Bachelor's,M,43.0,Legal,other,1,4.0,15,0,58,0
E39176,region_7,Master's & above,F,41.0,Technology,other,1,3.0,6,0,93,1
E39148,region_26,Bachelor's,F,34.0,Technology,other,2,3.0,9,0,82,0
E4602,region_7,Master's & above,F,34.0,Technology,other,1,2.0,7,0,81,0
E47366,region_5,Master's & above,M,39.0,Sales & Marketing,other,1,4.0,3,0,51,0
E38567,region_28,Bachelor's,M,30.0,Sales & Marketing,sourcing,1,4.0,1,0,49,0
E16714,region_2,Bachelor's,M,31.0,Finance,sourcing,1,3.0,6,0,60,0
E20045,region_25,Master's & above,M,32.0,Analytics,other,1,2.0,5,0,85,0
E68902,region_25,Bachelor's,F,28.0,HR,other,1,3.0,3,1,50,0
E22299,region_16,Bachelor's,M,45.0,Operations,sourcing,2,5.0,5,0,61,0
E52786,region_2,Bachelor's,M,52.0,Operations,other,1,4.0,7,0,57,0
E54112,region_2,Master's & above,F,37.0,Sales & Marketing,sourcing,1,5.0,8,0,46,0
E35744,region_28,Bachelor's,M,25.0,Sales & Marketing,other,1,4.0,3,0,64,1
E76485,region_22,Bachelor's,M,28.0,Operations,sourcing,1,4.0,2,0,58,0
E65974,region_22,Master's & above,M,37.0,Sales & Marketing,sourcing,1,2.0,5,0,49,0
E18651,region_22,Below Secondary,M,25.0,Legal,other,1,5.0,2,0,59,0
E58852,region_32,Bachelor's,M,26.0,Sales & Marketing,sourcing,1,1.0,3,0,49,0
E62262,region_29,Bachelor's,M,29.0,Sales & Marketing,other,1,3.0,6,0,51,0
E39621,region_2,Bachelor's,M,25.0,Sales & Marketing,other,1,1.0,3,0,53,0
E48706,region_24,Bachelor's,M,29.0,Operations,sourcing,1,1.0,2,0,62,0
E78097,region_3,Bachelor's,M,32.0,Sales & Marketing,other,1,5.0,6,1,45,0
E21317,region_3,Bachelor's,M,26.0,Sales & Marketing,other,1,5.0,2,0,48,0
E71395,region_23,Master's & above,M,36.0,Sales & Marketing,other,1,4.0,2,0,48,1
E9414,region_20,Bachelor's,M,29.0,HR,other,1,3.0,3,0,54,0
E31180,region_22,Bachelor's,M,27.0,Analytics,other,2,3.0,1,0,86,0
E20039,region_15,Bachelor's,F,48.0,Operations,sourcing,1,3.0,7,0,62,0
E8079,region_31,Bachelor's,M,30.0,Technology,other,2,3.0,4,0,75,0
E25163,region_27,Bachelor's,F,31.0,Operations,other,2,4.0,7,0,61,0
E66761,region_7,Master's & above,M,34.0,Analytics,other,1,5.0,9,0,88,0
E57979,region_4,Bachelor's,M,28.0,Technology,sourcing,1,3.0,5,0,82,0
E73211,region_29,Bachelor's,M,33.0,R&D,other,1,1.0,4,0,86,0
E53515,region_7,Bachelor's,F,30.0,Sales & Marketing,other,1,2.0,7,0,54,0
E34015,region_27,Bachelor's,M,37.0,Sales & Marketing,other,1,3.0,6,0,55,0
E74480,region_31,Bachelor's,M,26.0,Analytics,sourcing,1,3.0,3,0,87,0
E33526,region_22,Bachelor's,F,37.0,Operations,sourcing,1,5.0,10,0,60,0
E40631,region_22,Master's & above,M,38.0,Sales & Marketing,sourcing,1,5.0,12,0,50,1
E34528,region_13,Bachelor's,F,28.0,Procurement,sourcing,2,5.0,1,0,69,0
E6416,region_22,Bachelor's,F,29.0,Sales & Marketing,sourcing,1,5.0,2,0,47,0
E67552,region_2,Master's & above,M,58.0,HR,other,1,5.0,15,0,49,0
E40324,region_5,Bachelor's,M,28.0,Operations,sourcing,1,5.0,3,0,55,0
E44218,region_27,Bachelor's,M,43.0,Sales & Marketing,other,2,1.0,12,0,50,0
E72294,region_2,Master's & above,F,44.0,Procurement,other,1,5.0,16,0,73,0
E74759,region_4,Bachelor's,M,26.0,Sales & Marketing,sourcing,1,3.0,1,0,44,0
E37908,region_32,Master's & above,F,38.0,Operations,other,1,5.0,10,0,61,0
E6991,region_22,Bachelor's,M,43.0,Sales & Marketing,other,1,1.0,5,0,46,0
E22170,region_2,Bachelor's,M,36.0,HR,sourcing,1,5.0,10,0,45,0
E44814,region_26,Bachelor's,M,32.0,Operations,sourcing,1,3.0,6,0,61,0
E60336,region_2,Bachelor's,M,44.0,Operations,sourcing,1,4.0,9,0,57,0
E25068,region_25,Master's & above,M,40.0,Sales & Marketing,sourcing,1,1.0,8,0,48,0
E19839,region_2,Bachelor's,M,30.0,Technology,referred,1,5.0,7,0,79,0
E43941,region_11,Bachelor's,M,40.0,Operations,other,1,4.0,8,0,60,0
E36979,region_7,Bachelor's,M,55.0,Sales & Marketing,other,1,1.0,11,0,50,0
E33720,region_22,Master's & above,M,44.0,Analytics,other,2,3.0,6,0,88,0
E75221,region_13,Bachelor's,M,32.0,Procurement,other,2,1.0,4,0,71,0
E64250,region_4,Master's & above,M,33.0,Sales & Marketing,other,2,1.0,6,0,48,0
E34718,region_30,Bachelor's,F,35.0,Procurement,sourcing,1,3.0,5,0,69,0
E21028,region_16,Bachelor's,M,32.0,Sales & Marketing,other,1,1.0,7,0,48,0
E69658,region_11,Bachelor's,M,34.0,Operations,other,2,5.0,9,0,59,0
E58623,region_30,Bachelor's,M,28.0,Procurement,other,1,3.0,4,0,71,0
E30732,region_34,Bachelor's,M,31.0,Analytics,sourcing,1,3.0,3,0,88,0
E69022,region_22,Master's & above,M,30.0,Technology,other,2,3.0,4,0,79,0
E73508,region_2,Master's & above,F,54.0,Technology,sourcing,1,3.0,24,0,75,0
E46603,region_9,Bachelor's,M,36.0,Operations,other,3,3.0,7,0,55,0
E9517,region_5,Bachelor's,M,27.0,Analytics,sourcing,1,3.0,1,0,85,0
E56295,region_7,Bachelor's,M,30.0,Finance,other,2,4.0,2,0,63,0
E66025,region_27,Master's & above,M,40.0,Technology,sourcing,2,3.0,3,0,81,0
E26326,region_29,Bachelor's,M,33.0,Analytics,sourcing,1,5.0,7,0,87,0
E75022,region_32,Bachelor's,F,29.0,Sales & Marketing,other,1,1.0,5,0,48,0
E74721,region_27,Bachelor's,F,28.0,Technology,other,1,4.0,2,0,79,0
E39867,region_6,Bachelor's,F,25.0,Procurement,sourcing,1,2.0,1,0,73,0
E32215,region_16,Bachelor's,M,30.0,Sales & Marketing,sourcing,1,5.0,4,0,47,0
E25635,region_13,Master's & above,F,49.0,Operations,other,1,5.0,9,0,56,0
E76161,region_2,Bachelor's,F,45.0,Operations,sourcing,1,4.0,15,0,60,0
E42627,region_2,Bachelor's,M,52.0,Sales & Marketing,sourcing,1,4.0,3,0,44,0
E47965,region_33,Master's & above,M,34.0,Sales & Marketing,other,1,2.0,7,0,49,0
E24514,region_22,Bachelor's,M,29.0,Technology,other,4,1.0,2,0,80,0
E24760,region_7,Master's & above,M,36.0,R&D,other,2,3.0,3,0,84,0
E38329,region_22,Bachelor's,F,27.0,Analytics,other,1,3.0,2,0,83,0
E73026,region_2,Bachelor's,M,57.0,Technology,sourcing,1,1.0,3,0,76,0
E69528,region_22,Bachelor's,M,29.0,Analytics,other,2,4.0,2,0,87,1
E25923,region_2,Master's & above,M,35.0,Operations,sourcing,1,3.0,6,0,60,0
E23060,region_8,Master's & above,M,40.0,Operations,sourcing,1,5.0,2,0,61,0
E68857,region_34,Bachelor's,M,29.0,Operations,other,1,4.0,5,0,57,0
E74116,region_26,Master's & above,M,25.0,Sales & Marketing,other,1,5.0,3,0,50,0
E68858,region_8,Bachelor's,M,26.0,Analytics,sourcing,1,3.0,1,0,82,0
E31114,region_13,Bachelor's,F,28.0,Procurement,other,2,5.0,7,0,69,0
E67836,region_32,Bachelor's,M,34.0,R&D,sourcing,1,3.0,5,0,86,0
E57493,region_2,Master's & above,F,40.0,Technology,sourcing,2,3.0,13,0,76,0
E41953,region_5,Master's & above,M,49.0,Technology,other,1,3.0,21,0,79,0
E55854,region_2,Master's & above,M,42.0,Technology,sourcing,1,4.0,4,0,82,0
E35301,region_22,Below Secondary,M,24.0,Legal,other,1,5.0,1,0,58,0
E63338,region_11,Bachelor's,M,29.0,Analytics,other,1,5.0,7,0,85,0
E8896,region_4,Master's & above,F,33.0,Procurement,sourcing,1,5.0,2,1,68,1
E21304,region_27,Master's & above,M,40.0,Technology,other,1,5.0,14,1,85,1
E49957,region_2,Bachelor's,M,37.0,Operations,other,1,2.0,10,0,59,0
E49214,region_2,Bachelor's,F,29.0,Procurement,sourcing,1,3.0,1,0,71,0
E76729,region_14,Bachelor's,M,38.0,Technology,sourcing,1,3.0,3,0,79,0
E30938,region_13,Bachelor's,F,35.0,Operations,sourcing,2,3.0,5,0,60,0
E67036,region_26,Bachelor's,M,31.0,Sales & Marketing,other,1,5.0,6,0,44,0
E51409,region_5,Bachelor's,M,25.0,Procurement,other,1,2.0,3,0,72,0
E71022,region_15,Bachelor's,M,31.0,Procurement,other,1,2.0,6,0,65,0
E31628,region_20,Master's & above,M,32.0,Operations,sourcing,1,5.0,4,0,60,0
E36763,region_3,Bachelor's,M,30.0,Sales & Marketing,other,1,1.0,6,0,48,0
E72540,region_14,Bachelor's,M,36.0,Sales & Marketing,other,1,3.0,7,0,45,0
E49368,region_26,Master's & above,F,41.0,Procurement,sourcing,1,4.0,9,0,69,1
E51943,region_2,Bachelor's,F,34.0,Technology,other,1,4.0,3,0,79,1
E76298,region_7,Bachelor's,M,27.0,Sales & Marketing,other,1,3.0,4,0,51,0
E22940,region_2,Bachelor's,M,46.0,Sales & Marketing,sourcing,1,5.0,3,0,53,0
E42343,region_19,Bachelor's,M,33.0,Sales & Marketing,other,1,5.0,8,0,47,0
E3804,region_11,Bachelor's,M,32.0,R&D,sourcing,1,3.0,7,0,80,0
E72496,region_4,Bachelor's,F,30.0,Procurement,other,1,5.0,2,0,69,0
E20257,region_2,Bachelor's,F,35.0,Procurement,sourcing,1,4.0,8,0,68,0
E42212,region_2,Bachelor's,M,30.0,Operations,other,2,4.0,4,0,60,0
E26812,region_13,Bachelor's,M,44.0,Procurement,other,1,3.0,8,0,70,0
E56791,region_22,Bachelor's,M,24.0,Sales & Marketing,sourcing,2,3.0,2,0,46,0
E62913,region_29,Master's & above,F,34.0,Technology,other,1,4.0,8,0,81,0
E44260,region_22,Bachelor's,M,31.0,R&D,sourcing,2,4.0,6,0,79,0
E33970,region_13,Bachelor's,M,40.0,Sales & Marketing,sourcing,1,2.0,6,0,49,0
E38133,region_4,Master's & above,F,41.0,Sales & Marketing,sourcing,1,3.0,14,0,48,0
E77176,region_2,Bachelor's,F,37.0,Procurement,sourcing,1,2.0,2,0,71,0
E14090,region_2,Master's & above,F,32.0,Sales & Marketing,other,1,3.0,7,0,50,0
E25899,region_2,Bachelor's,F,35.0,Procurement,other,1,3.0,9,0,70,0
E74115,region_15,Master's & above,F,42.0,Operations,sourcing,1,3.0,7,0,64,0
E72845,region_28,Master's & above,M,30.0,Sales & Marketing,sourcing,1,5.0,3,0,49,0
E76018,region_15,Bachelor's,M,32.0,Analytics,other,1,2.0,5,0,85,0
E32606,region_27,Bachelor's,M,27.0,Technology,sourcing,2,3.0,3,0,78,0
E5772,region_13,Master's & above,M,47.0,Procurement,other,1,3.0,15,0,64,0
E55426,region_2,Master's & above,F,34.0,Technology,other,1,3.0,7,0,75,0
E21202,region_28,Master's & above,M,31.0,Finance,sourcing,1,5.0,3,0,58,0
E49746,region_19,Master's & above,M,41.0,Technology,other,1,1.0,11,0,80,0
E19953,region_2,Bachelor's,M,42.0,Analytics,sourcing,3,3.0,5,0,87,0
E45858,region_7,Master's & above,M,25.0,Sales & Marketing,other,1,5.0,4,0,52,0
E18727,region_15,Bachelor's,M,26.0,Finance,other,2,3.0,3,0,56,0
E66968,region_32,Bachelor's,M,30.0,Sales & Marketing,sourcing,1,3.0,4,0,51,1
E58355,region_22,Bachelor's,M,26.0,Operations,other,1,3.0,1,0,61,0
E33189,region_2,Bachelor's,M,30.0,Procurement,other,2,2.0,2,0,71,0
E2186,region_27,Master's & above,M,36.0,Sales & Marketing,other,1,3.0,8,0,47,0
E16761,region_22,Master's & above,M,30.0,R&D,referred,1,5.0,4,0,86,0
E76850,region_19,Bachelor's,M,41.0,Operations,other,1,3.0,6,0,60,0
E47429,region_4,Bachelor's,M,29.0,Analytics,other,1,3.0,4,0,85,0
E29592,region_2,Bachelor's,F,55.0,Operations,sourcing,1,3.0,8,0,59,0
E39988,region_6,Bachelor's,M,30.0,Sales & Marketing,other,1,5.0,5,0,48,0
E13947,region_2,Master's & above,M,37.0,Operations,other,1,3.0,9,0,72,1
E26150,region_15,Bachelor's,M,42.0,Operations,other,2,5.0,12,0,57,0
E44268,region_22,Bachelor's,M,27.0,Analytics,referred,1,5.0,1,1,94,1
E41644,region_30,Bachelor's,F,29.0,Operations,other,1,4.0,3,0,58,0
E25768,region_23,Bachelor's,M,35.0,Technology,other,1,3.0,3,0,80,0
E74164,region_7,Bachelor's,M,35.0,Sales & Marketing,other,2,3.0,3,0,48,0
E42491,region_14,Bachelor's,M,34.0,Sales & Marketing,other,1,1.0,7,0,50,0
E41536,region_28,Bachelor's,F,28.0,Procurement,sourcing,2,4.0,5,0,68,0
E43252,region_2,Bachelor's,M,45.0,Procurement,other,4,3.0,4,0,68,0
E62908,region_2,Master's & above,M,40.0,Finance,sourcing,1,3.0,8,0,63,0
E66767,region_22,Bachelor's,F,28.0,Technology,other,1,5.0,1,0,80,0
E4588,region_31,Bachelor's,M,29.0,Operations,other,1,3.0,5,0,60,0
E63407,region_9,Bachelor's,M,28.0,Sales & Marketing,other,1,2.0,5,0,46,0
E14921,region_6,Bachelor's,F,32.0,Sales & Marketing,other,2,3.0,9,0,46,0
E22252,region_17,Bachelor's,M,38.0,Procurement,other,3,3.0,11,0,72,0
E62577,region_7,Bachelor's,M,32.0,Procurement,sourcing,1,4.0,5,0,71,0
E37931,region_2,Bachelor's,M,49.0,Sales & Marketing,other,2,4.0,18,0,55,0
E6903,region_2,Bachelor's,M,32.0,R&D,other,1,3.0,4,0,85,0
E77335,region_2,Master's & above,M,35.0,Procurement,sourcing,1,3.0,10,0,65,0
E32346,region_16,Bachelor's,M,34.0,Operations,sourcing,1,4.0,7,0,56,0
E6893,region_16,Bachelor's,M,35.0,Sales & Marketing,sourcing,1,2.0,4,0,58,0
E6573,region_31,Bachelor's,M,33.0,Legal,sourcing,1,1.0,7,0,58,0
E29466,region_2,Bachelor's,M,21.0,Sales & Marketing,other,3,3.0,2,0,54,0
E21425,region_27,Bachelor's,F,34.0,Operations,sourcing,1,3.0,3,0,63,0
E38961,region_9,Bachelor's,M,26.0,Sales & Marketing,other,1,3.0,1,0,51,0
E47724,region_31,Master's & above,M,38.0,Sales & Marketing,other,1,3.0,12,0,49,0
E60757,region_22,Bachelor's,M,31.0,Legal,other,1,3.0,1,0,63,0
E8015,region_31,Bachelor's,M,36.0,Sales & Marketing,sourcing,1,1.0,8,0,48,0
E36414,region_14,Master's & above,F,41.0,Procurement,other,1,4.0,10,0,71,0
E58773,region_7,Bachelor's,M,32.0,Technology,other,1,3.0,2,0,79,0
E13743,region_32,Bachelor's,F,36.0,Operations,sourcing,1,5.0,9,0,61,0
E40950,region_26,Bachelor's,F,29.0,Technology,sourcing,1,4.0,6,0,80,0
E44811,region_7,Bachelor's,M,24.0,Sales & Marketing,sourcing,1,3.0,3,0,44,0
E71586,region_32,Bachelor's,F,37.0,Operations,other,1,5.0,9,0,60,0
E72130,region_7,Master's & above,F,40.0,Operations,other,1,5.0,11,0,60,0
E47335,region_29,Master's & above,M,32.0,Operations,other,1,3.0,7,0,60,0
E16332,region_27,Bachelor's,M,30.0,Analytics,other,1,5.0,6,0,79,0
E68552,region_2,Below Secondary,M,27.0,Legal,sourcing,3,3.0,2,0,60,0
E7061,region_20,Master's & above,F,38.0,Procurement,other,1,5.0,3,0,68,0
E582,region_29,Bachelor's,F,38.0,Operations,other,1,2.0,5,0,59,0
E65065,region_8,Master's & above,F,44.0,Procurement,sourcing,1,3.0,3,0,74,1
E51568,region_2,Master's & above,M,48.0,Sales & Marketing,other,2,5.0,7,0,51,0
E45784,region_11,Bachelor's,M,34.0,Legal,sourcing,1,3.0,5,0,61,0
E40279,region_2,Bachelor's,M,45.0,Procurement,sourcing,2,3.0,4,0,69,0
E32359,region_4,Bachelor's,F,26.0,Operations,sourcing,1,1.0,3,0,55,0
E5072,region_26,Master's & above,M,33.0,Operations,other,1,5.0,3,0,61,0
E24002,region_14,Bachelor's,M,32.0,Sales & Marketing,sourcing,1,3.0,7,0,54,0
E38497,region_2,Master's & above,F,40.0,Sales & Marketing,sourcing,1,5.0,4,0,49,0
E34424,region_15,Bachelor's,M,28.0,Procurement,sourcing,2,4.0,6,0,71,0
E56635,region_10,Master's & above,M,35.0,Analytics,other,1,5.0,6,0,85,0
E46117,region_7,Master's & above,M,57.0,Procurement,other,1,3.0,29,0,66,0
E55665,region_22,Bachelor's,M,28.0,Sales & Marketing,other,1,4.0,1,0,49,0
E70365,region_14,Bachelor's,F,37.0,Sales & Marketing,other,1,4.0,11,0,48,0
E14459,region_26,Bachelor's,M,30.0,Operations,other,1,4.0,3,0,61,0
E76433,region_2,Bachelor's,F,34.0,Operations,sourcing,2,3.0,4,0,63,0
E3073,region_28,Master's & above,M,45.0,Sales & Marketing,sourcing,1,3.0,19,0,52,0
E47571,region_27,Master's & above,F,47.0,Operations,other,1,5.0,7,0,60,0
E38744,region_6,Bachelor's,F,28.0,Procurement,other,1,5.0,5,0,67,0
E15178,region_10,Master's & above,F,42.0,Operations,other,1,3.0,9,0,59,0
E74457,region_4,Bachelor's,M,27.0,Sales & Marketing,sourcing,2,4.0,2,0,44,0
E66644,region_21,Bachelor's,M,27.0,Procurement,other,1,1.0,3,0,66,0
E34205,region_26,Bachelor's,M,25.0,HR,other,1,5.0,3,0,49,0
E53970,region_22,Bachelor's,F,25.0,Operations,other,1,5.0,3,0,59,0
E6625,region_7,Master's & above,M,38.0,Operations,sourcing,2,5.0,11,0,62,0
E35463,region_27,Bachelor's,F,26.0,Procurement,other,1,3.0,3,0,66,0
E9197,region_22,Bachelor's,F,28.0,Sales & Marketing,other,1,2.0,3,0,50,0
E12378,region_7,Master's & above,F,43.0,Sales & Marketing,other,1,1.0,14,0,51,0
E32097,region_31,Master's & above,M,35.0,Procurement,other,1,2.0,6,0,71,0
E2019,region_31,Bachelor's,M,26.0,Sales & Marketing,sourcing,1,5.0,2,0,54,0
E23003,region_14,Bachelor's,F,38.0,Technology,other,1,5.0,7,0,82,0
E54172,region_27,Bachelor's,M,35.0,Sales & Marketing,sourcing,1,4.0,6,0,48,0
E57345,region_7,Master's & above,M,40.0,Sales & Marketing,other,1,3.0,5,1,48,0
E70791,region_22,Bachelor's,M,30.0,Technology,sourcing,3,1.0,5,0,77,0
E1633,region_13,Master's & above,F,30.0,Procurement,other,1,5.0,5,0,69,1
E48731,region_22,Bachelor's,F,37.0,Sales & Marketing,sourcing,1,3.0,6,0,45,0
E40858,region_22,Master's & above,M,55.0,Operations,other,1,3.0,17,0,74,1
E14598,region_2,Bachelor's,M,25.0,Finance,sourcing,2,3.0,3,0,56,0
E35106,region_22,Bachelor's,M,27.0,Analytics,referred,1,4.0,1,0,83,1
E1006,region_26,Bachelor's,M,46.0,Sales & Marketing,other,1,3.0,4,0,52,0
E70714,region_26,Bachelor's,F,40.0,Procurement,sourcing,2,3.0,6,0,70,0
E68093,region_2,Master's & above,F,50.0,Procurement,other,1,5.0,6,1,67,0
E58232,region_2,Master's & above,M,31.0,Procurement,sourcing,1,5.0,1,0,69,0
E1990,region_15,Master's & above,M,35.0,Technology,other,2,2.0,7,0,87,0
