employee_id,region,education,gender,age
E62619,region_7,Bachelor's,m,30
E65229,region_27,Bachelor's,m,30
E62021,region_2,Bachelor's,f,31
E48442,region_7,Bachelor's,m,29
E46019,region_2,Bachelor's,f,30
E43394,region_13,Bachelor's,m,40
E59977,region_6,Bachelor's,f,31
E68945,region_26,Bachelor's,m,25
E70998,region_16,Master's & above,m,42
E41012,region_26,Bachelor's,f,24
E54615,region_30,Bachelor's,m,26
E19379,region_16,Below Secondary,m,24
E50865,region_4,Bachelor's,m,43
E73304,region_13,Master's & above,m,35
E70258,region_20,Bachelor's,m,27
E34665,region_2,,m,36
E67617,region_33,Master's & above,m,40
E59205,region_2,Below Secondary,m,24
E26170,region_28,Master's & above,m,36
E25225,region_1,Bachelor's,m,31
E59616,region_4,Master's & above,m,40
E25349,region_23,Bachelor's,m,31
E26425,region_26,Bachelor's,m,34
E44328,region_2,,m,25
E1420,region_22,Bachelors,F,26
E64161,region_32,Bachelor's,m,35
E52733,region_32,Bachelor's,f,29
E68074,region_28,Bachelor's,m,35
E69073,region_15,Master's & above,m,44
E37071,region_2,Master's & above,m,41
E29614,region_13,Bachelor's,m,46
E72432,region_27,Bachelor's,f,31
E78027,region_13,Bachelor's,m,28
E72373,region_11,Bachelor's,m,36
E68876,region_2,Bachelor's,f,38
E16270,region_2,Bachelor's,f,34
E73448,region_7,,f,35
E40744,region_14,Bachelor's,m,43
E72212,region_2,Bachelor's,f,49
E828,region_10,Master's & above,m,33
E2592,region_2,Bachelor's,F,33
E71999,region_2,Master's & above,f,35
E22169,region_22,Master's & above,m,34
E32529,region_2,,m,47
E53848,region_14,Bachelor's,m,35
E43784,region_2,Bachelor's,f,44
E65116,region_2,Master's & above,m,41
E35210,region_15,,m,44
E46121,region_2,Master's & above,m,39
E19731,region_22,Bachelor's,m,30
E63571,region_2,Bachelor's,f,45
E35724,region_29,Bachelor's,m,26
E44173,region_22,Master's & above,m,32
E50478,region_29,Bachelor's,m,35
E43948,region_17,Bachelor's,f,32
E58280,region_2,Bachelor's,m,32
E10674,region_22,Bachelor's,f,28
E14760,region_11,Bachelor's,m,41
E23651,region_6,Bachelor's,m,29
E16096,region_11,Bachelor's,m,31
E7404,region_22,Bachelor's,m,32
E29557,region_11,Bachelor's,m,32
E12631,region_22,Bachelor's,m,29
E13669,region_2,Bachelor's,m,27
E26766,region_2,Master's & above,m,39
E3540,region_22,Master's & above,f,30
E6437,region_9,Bachelor's,m,27
E10082,region_2,Bachelor's,f,35
E24000,region_15,Bachelor's,f,32
E24058,region_2,Bachelor's,m,58
E26534,region_14,Bachelor's,f,29
E2404,region_13,Bachelor's,m,34
E27287,region_22,Bachelor's,m,32
E15293,region_2,Master's & above,f,42
E10868,region_2,Bachelor's,m,46
E48716,region_22,Bachelor's,m,33
E37099,region_1,Master's & above,m,32
E52653,region_10,Master's & above,m,39
E58899,region_2,Master's & above,m,53
E18648,region_22,Bachelor's,m,30
E30564,region_15,Bachelor's,m,35
E34092,region_31,Bachelor's,m,31
E35766,region_17,Bachelor's,f,30
E40112,region_14,Bachelor's,M,26
E25494,region_24,Bachelor's,m,25
E41083,region_2,Bachelor's,m,33
E70494,region_7,Bachelor's,m,31
E28369,region_7,Bachelor's,male,38
E17830,region_15,Bachelor's,m,36
E24174,region_10,Master's & above,f,31
E24866,region_2,Bachelor's,f,25
E25818,region_22,Bachelor's,m,27
E40300,region_23,Master's & above,f,41
E62315,region_28,Master's & above,m,36
E32684,region_27,Bachelor's,m,27
E45971,region_22,Bachelor's,m,29
E8692,region_27,Bachelor's,m,30
E34755,region_17,Master's & above,f,46
E38361,region_7,Bachelor's,m,27
E75090,region_13,Master's & above,m,50
E47665,region_5,Bachelor's,f,37
E34596,region_4,Master's & above,m,40
E67542,region_11,Bachelor's,f,29
E44668,region_17,Bachelor's,f,32
E11815,region_2,Bachelor's,f,35
E9827,region_11,Bachelor's,f,35
E77285,region_2,Bachelor's,m,27
E54680,region_4,Master's & above,m,43
E24221,region_15,Master's & above,m,38
E46323,region_26,Bachelor's,m,29
E33201,region_24,Master's & above,m,34
E58455,region_4,Master's & above,m,32
E58590,region_2,Bachelor's,m,44
E33293,region_23,Bachelor's,m,33
E30530,region_31,Bachelor's,m,31
E14334,region_29,Bachelor's,m,32
E68473,region_23,Bachelor's,m,29
E41687,region_22,Bachelor's,male,28
E43693,region_13,,m,26
E21040,region_23,Master's & above,f,34
E42181,region_30,Bachelor's,m,34
E14002,region_2,Master's & above,f,32
E2482,region_2,Bachelor's,m,27
E76175,region_8,Bachelor's,m,30
E24975,region_15,Bachelor's,f,34
E59690,region_13,Bachelor's,f,35
E10481,region_14,Bachelor's,m,25
E13952,region_31,Bachelor's,m,24
E36508,region_28,Bachelor's,m,28
E19025,region_22,Bachelor's,m,26
E72476,region_27,Bachelor's,m,33
E41879,region_26,Bachelor's,m,28
E57736,region_2,Below Secondary,f,23
E20589,region_2,Bachelor's,m,42
E34109,region_22,Bachelor's,m,31
E38248,region_2,Bachelor's,f,24
E8295,region_13,Bachelor's,m,45
E54141,region_12,Bachelor's,f,31
E44949,region_2,,m,47
E30198,region_26,,m,32
E54506,region_2,Bachelor's,f,30
E25654,region_6,Bachelor's,f,34
E19296,region_2,Below Secondary,f,23
E59347,region_28,Master's & above,m,36
E31156,region_2,Master's & above,m,35
E19483,region_2,Bachelor's,m,30
E15481,region_7,Bachelor's,m,41
E30496,region_7,Master's & above,m,46
E7298,region_2,Bachelor's,m,44
E5159,region_6,Bachelor's,m,44
E4275,region_7,Bachelor's,m,36
E68673,region_22,Bachelor's,m,31
E19696,region_2,Bachelor's,m,57
E39334,region_22,Bachelor's,m,27
E52257,region_19,Master's & above,f,39
E72899,region_4,Master's & above,m,37
E30974,region_7,Bachelor's,f,36
E49005,region_2,Bachelor's,f,24
E32206,region_13,Bachelor's,m,36
E69444,region_28,Master's & above,F,32
E70029,region_22,Bachelor's,m,33
E52522,region_13,Bachelor's,m,40
E68953,region_26,Master's & above,f,35
E40768,region_26,Bachelor's,m,41
E32525,region_20,Master's & above,m,38
E3969,region_2,Master's & above,Male,45
E5655,region_29,Master's & above,m,34
E12449,region_19,Bachelor's,m,38
E37117,region_26,Bachelor's,m,36
E57677,region_22,Bachelor's,m,27
E75771,region_7,Master's & above,m,33
E4124,region_7,Master's & above,f,43
E56890,region_4,Master's & above,m,38
E50643,region_4,Master's & above,m,40
E35769,region_2,Master's & above,f,20
E20511,region_22,Master's & above,f,33
E72344,region_2,Master's & above,f,59
E15349,region_2,Bachelor's,f,50
E22363,region_1,Bachelor's,m,36
E41732,region_9,Bachelor's,m,31
E44741,region_2,Master's & above,m,33
E13130,region_22,,m,28
E44214,region_7,Master's & above,f,33
E51038,region_7,Bachelor's,f,27
E72542,region_2,Bachelor's,m,38
E47934,region_7,Bachelor's,m,32
E44888,region_15,Bachelor's,m,32
E27822,region_4,Master's & above,f,38
E30202,region_27,Bachelor's,m,37
E4544,region_9,Bachelor's,m,30
E20093,region_2,Bachelor's,m,49
E67095,region_13,Bachelor's,f,37
E28445,region_17,Bachelor's,f,55
E49760,region_8,Master's & above,m,50
E9060,region_5,Bachelor's,m,24
E32801,region_3,Bachelor's,m,31
E54326,region_13,Master's & above,m,40
E3086,region_2,Bachelor's,Female,42
E54210,region_26,Bachelor's,m,26
E75707,region_31,,m,31
E54540,region_22,Bachelor's,f,26
E37339,region_1,Bachelor's,m,25
E20782,region_28,Bachelor's,m,30
E14812,region_15,Bachelor's,m,32
E59570,region_9,Bachelor's,m,28
E32990,region_22,Bachelor's,m,30
E57556,region_2,Bachelor's,m,53
E7636,region_15,Bachelor's,m,37
E19254,region_11,Master's & above,f,42
E78070,region_2,Bachelor's,f,28
E18072,region_2,Master's & above,m,53
E28115,region_13,Bachelor's,m,33
E33364,region_15,Bachelor's,m,43
E42052,region_2,Bachelor's,m,34
E28829,region_2,Below Secondary,f,21
E34992,region_2,Bachelor's,m,45
E47263,region_13,Bachelor's,m,27
E5469,region_26,Bachelor's,m,30
E638,region_16,Bachelor's,f,39
E35705,region_13,Bachelor's,f,28
E34777,region_2,Master's & above,m,49
E4474,region_2,Master's & above,f,42
E72231,region_24,Bachelor's,m,29
E54030,region_7,Master's & above,f,38
E43005,region_2,Master's & above,f,42
E6016,region_29,Bachelor's,m,30
E17260,region_32,Bachelor's,m,29
E43460,region_11,Bachelor's,m,27
E55524,region_22,Bachelor's,m,36
E46460,region_16,Bachelor's,m,30
E14826,region_31,Bachelor's,m,36
E44284,region_7,Bachelor's,m,29
E58879,region_22,Bachelor's,f,29
E48214,region_12,Bachelor's,f,35
E6329,region_22,Bachelor's,m,33
E3404,region_22,Bachelor's,m,29
E71824,region_16,Bachelor's,m,51
E4388,region_13,Bachelor's,f,30
E32492,region_22,Bachelor's,m,30
E41414,region_16,Bachelor's,m,41
E56680,region_22,Bachelor's,f,25
E65316,region_2,Bachelor's,m,37
E48167,region_2,Bachelor's,m,34
E31672,region_6,Bachelor's,m,28
E37614,region_4,Master's & above,m,34
E13668,region_9,Master's & above,male,28
E29541,region_31,Master's & above,f,37
E42125,region_2,Bachelor's,f,41
E1396,region_24,Master's & above,m,32
E51400,region_15,Bachelor's,m,32
E926,region_10,Bachelor's,m,33
E49111,region_6,Bachelor's,f,31
E59641,region_2,Bachelor's,f,32
E22685,region_31,Bachelor's,m,47
E74987,region_1,Bachelor's,m,27
E54871,region_15,Bachelor's,m,23
E63288,region_2,Bachelor's,m,31
E32309,region_22,Bachelor's,m,31
E25869,region_5,Master's & above,m,30
E43296,region_2,Bachelor's,f,27
E65266,region_2,Bachelor's,m,29
E53248,region_15,Master's & above,f,46
E18194,region_24,Bachelor's,m,29
E56175,region_22,Bachelor's,m,31
E78204,region_7,Bachelor's,f,28
E66001,region_2,Bachelor's,m,25
E33517,region_7,Master's & above,m,37
E38548,region_2,Master's & above,m,46
E41180,region_22,Bachelor's,f,29
E32543,region_2,Bachelor's,m,25
E63133,region_22,Bachelor's,m,31
E60246,region_29,Master's & above,m,35
E5820,region_10,Master's & above,male,33
E43218,region_16,Bachelor's,m,33
E73045,region_29,Bachelor's,f,28
E12757,region_11,Bachelor's,f,32
E74489,region_28,Master's & above,m,29
E21127,region_2,Bachelor's,m,37
E11485,region_12,Bachelor's,m,33
E76008,region_34,Master's & above,m,34
E76539,region_7,Master's & above,m,58
E38616,region_7,Master's & above,m,34
E48962,region_26,Bachelor's,m,28
E60878,region_17,Bachelor's,m,29
E41531,region_32,Bachelor's,m,33
E4862,region_22,Bachelor's,Male,56
E1233,region_1,Bachelor's,m,25
E26099,region_2,Master's & above,m,40
E67254,region_32,Bachelor's,f,26
E47931,region_2,Bachelor's,m,24
E43110,region_15,Bachelor's,m,31
E54307,region_22,Bachelor's,m,30
E38658,region_22,Master's & above,m,33
E4570,region_16,Bachelor's,m,27
E71050,region_29,Bachelor's,f,31
E50431,region_22,Bachelor's,m,30
E63070,region_15,Master's & above,m,43
E9921,region_4,Bachelor's,male,26
E73725,region_2,Bachelor's,m,54
E2672,region_2,Masters,Female,35
E70325,region_23,Bachelor's,m,28
E67188,region_4,Master's & above,f,37
E50495,region_22,,m,25
E30142,region_23,,m,30
E56984,region_26,Bachelor's,m,28
E74714,region_2,Bachelor's,m,41
E34319,region_22,Bachelor's,m,24
E70843,region_19,Bachelor's,m,41
E69902,region_15,Bachelor's,m,31
E56482,region_21,Bachelor's,m,35
E20601,region_2,,m,28
E69145,region_15,Bachelor's,m,35
E23656,region_2,Master's & above,f,34
E19770,region_7,Bachelor's,f,30
E13807,region_21,Bachelor's,m,28
E65495,region_29,Bachelor's,m,26
E52744,region_11,Bachelor's,m,28
E51221,region_16,Master's & above,m,38
E62443,region_5,Bachelor's,f,30
E54949,region_29,Master's & above,m,36
E75752,region_7,Bachelor's,f,32
E2220,region_13,Master's & above,m,35
E62090,region_2,Bachelor's,m,23
E37691,region_2,Bachelor's,m,31
E37959,region_13,Master's & above,f,33
E26801,region_14,Bachelor's,f,41
E34616,region_2,Bachelor's,f,46
E42318,region_16,Master's & above,m,40
E20827,region_2,Bachelor's,m,35
E29912,region_7,Bachelor's,m,30
E49141,region_26,Bachelor's,m,28
E9974,region_2,Bachelor's,m,36
E16488,region_26,Master's & above,m,33
E44791,region_20,Bachelor's,f,29
E1258,region_16,Bachelor's,m,35
E61243,region_13,Bachelor's,m,30
E8649,region_6,Bachelor's,f,32
E44157,region_22,Master's & above,f,32
E14841,region_25,Master's & above,m,35
E16380,region_11,,m,31
E76820,region_2,,m,35
E17962,region_22,Bachelor's,m,33
E6739,region_7,Bachelor's,f,31
E6236,region_28,Master's & above,f,33
E75289,region_16,Bachelor's,m,38
E64460,region_22,Master's & above,m,40
E68517,region_19,Bachelor's,f,29
E75218,region_5,Bachelor's,m,31
E49996,region_16,Bachelor's,f,26
E13112,region_26,Bachelor's,m,24
E65600,region_17,Master's & above,f,50
E76002,region_3,Master's & above,m,36
E39812,region_13,Bachelor's,f,34
E49540,region_16,Bachelor's,m,34
E19114,region_3,Bachelor's,m,38
E22139,region_13,Bachelor's,m,29
E18160,region_23,Bachelor's,m,25
E44203,region_8,Bachelor's,m,32
E37615,region_13,Bachelor's,m,38
E46739,region_1,Bachelor's,m,28
E68989,region_31,Master's & above,m,36
E9625,region_22,Bachelor's,m,33
E3548,region_16,Master's & above,f,32
E3221,region_7,Bachelor's,m,37
E49823,region_22,Bachelor's,m,42
E18531,region_28,Master's & above,m,32
E8384,region_20,Master's & above,f,35
E54920,region_16,Bachelor's,m,46
E16627,region_33,Bachelor's,m,27
E24709,region_5,Master's & above,m,43
E46897,region_8,Bachelor's,m,29
E68505,region_5,Bachelor's,f,40
E20606,region_2,Bachelor's,m,32
E53032,region_13,Bachelor's,f,36
E51921,region_2,Bachelor's,m,26
E77725,region_20,Bachelor's,m,30
E17325,region_22,Bachelor's,m,37
E72675,region_31,Bachelor's,f,26
E28481,region_15,Bachelor's,m,54
E32331,region_8,Bachelor's,m,42
E66786,region_22,Bachelor's,f,32
E12350,region_2,Bachelor's,m,32
E47354,region_2,Master's & above,m,35
E39005,region_22,Bachelor's,m,35
E78113,region_20,Master's & above,m,40
E32244,region_30,Bachelor's,m,28
E53809,region_11,Bachelor's,m,31
E34160,region_2,Bachelor's,m,32
E60353,region_17,Bachelor's,m,29
E27466,region_22,Bachelor's,m,29
E32178,region_28,Master's & above,f,31
E50653,region_13,Bachelor's,f,27
E521,region_6,Bachelor's,m,43
E24291,region_26,Bachelor's,m,27
E19121,region_5,Bachelor's,m,41
E68295,region_28,Master's & above,m,32
E36776,region_23,Bachelor's,m,29
E49017,region_7,Bachelor's,f,35
E60720,region_22,Bachelor's,m,29
E70120,region_20,Bachelor's,m,28
E6595,region_29,Bachelor's,m,34
E26858,region_22,Bachelor's,m,35
E12774,region_15,Bachelor's,m,45
E54794,region_22,Bachelor's,m,32
E34612,region_4,Master's & above,f,41
E29878,region_22,Bachelor's,f,27
E53347,region_4,Master's & above,m,38
E74297,region_22,Master's & above,m,35
E27460,region_13,Bachelor's,m,40
E65788,region_6,Bachelor's,m,28
E35694,region_22,Master's & above,m,32
E56244,region_21,Master's & above,m,35
E51707,region_2,Master's & above,f,37
E63575,region_29,Bachelor's,m,31
E64574,region_2,Bachelor's,m,52
E30235,region_11,Master's & above,m,39
E36149,region_2,Master's & above,m,41
E106,region_22,Bachelor's,f,32
E40963,region_2,Bachelor's,m,53
E74842,region_11,Bachelor's,f,34
E17137,region_17,Bachelor's,f,28
E7765,region_7,Bachelor's,m,27
E62562,region_4,Bachelor's,m,36
E42641,region_2,Master's & above,m,40
E73969,region_23,Master's & above,m,38
E9931,region_22,Bachelor's,F,28
E61409,region_2,Master's & above,f,45
E57425,region_7,Bachelor's,f,27
E2640,region_2,Master's & above,m,54
E57752,region_7,,m,28
E25141,region_22,Bachelor's,m,25
E65108,region_2,Master's & above,m,50
E43248,region_22,Bachelor's,m,29
E67620,region_9,Bachelor's,m,30
E33132,region_22,Master's & above,m,47
E47943,region_13,Master's & above,m,35
E14343,region_28,Master's & above,m,30
E27911,region_31,Bachelor's,m,31
E23482,region_27,,m,27
E22651,region_2,Master's & above,m,33
E44859,region_15,Bachelor's,f,28
E10636,region_2,Bachelor's,m,47
E47681,region_2,Bachelor's,f,45
E33778,region_7,Bachelor's,m,30
E51798,region_10,Master's & above,m,37
E42382,region_2,Master's & above,f,54
E17074,region_13,Bachelor's,m,31
E28835,region_13,Master's & above,m,36
E76268,region_1,Master's & above,m,31
E65431,region_22,Master's & above,m,32
E12339,region_32,Bachelor's,m,28
E73463,region_27,Bachelor's,m,33
E46216,region_15,Bachelor's,m,44
E53881,region_27,Bachelor's,m,29
E28281,region_20,Master's & above,m,39
E46875,region_4,Master's & above,m,38
E73492,region_22,Bachelor's,m,29
E41896,region_32,,m,29
E55857,region_2,Bachelor's,m,48
E30354,region_2,Master's & above,m,43
E54753,region_11,Bachelor's,m,31
E7976,region_4,Master's & above,male,40
E43021,region_2,Bachelor's,m,29
E44008,region_2,Master's & above,m,59
E45901,region_2,Bachelor's,m,34
E69399,region_13,Master's & above,m,36
E10582,region_2,Bachelor's,f,32
E2915,region_2,Master's & above,female,51
E44345,region_13,Master's & above,f,34
E24813,region_3,Bachelor's,m,28
E21041,region_2,,f,28
E2021,region_11,Master's & above,Male,42
E65380,region_2,Bachelor's,m,30
E10565,region_7,Master's & above,m,37
E74219,region_2,,f,37
E13379,region_24,Bachelor's,m,34
E73078,region_7,Bachelor's,m,28
E32793,region_2,Below Secondary,f,24
E56190,region_2,Bachelor's,f,46
E66722,region_2,Bachelor's,M,40
E62201,region_32,Bachelor's,m,30
E67338,region_22,Bachelor's,f,34
E4266,region_16,Bachelor's,Female,28
E61393,region_27,Bachelor's,m,40
E22452,region_4,Master's & above,m,26
E5399,region_27,Bachelor's,male,25
E46724,region_5,Bachelor's,m,32
E14529,region_2,,m,28
E20505,region_3,Master's & above,male,36
E8946,region_2,Bachelor's,f,52
E10555,region_13,Master's & above,f,38
E26257,region_15,Bachelor's,m,20
E75145,region_22,Bachelor's,m,27
E56885,region_22,Bachelor's,m,27
E54781,region_13,Master's & above,Male,33
E50124,region_1,Master's & above,m,30
E48094,region_2,Bachelor's,f,35
E44828,region_13,Master's & above,m,36
E55346,region_2,Bachelor's,m,33
E851,region_26,Bachelor's,m,29
E43320,region_31,Bachelor's,m,29
E50149,region_22,Master's & above,f,37
E17238,region_2,,f,36
E44813,region_16,Bachelor's,f,32
E14021,region_14,Bachelor's,m,48
E27574,region_23,Bachelor's,m,34
E15083,region_7,Bachelor's,m,32
E26212,region_22,Bachelor's,m,36
E38840,region_22,Bachelor's,f,34
E308,region_19,Bachelor's,m,32
E2620,region_2,,m,25
E6669,region_25,Master's & above,female,37
E72719,region_7,Bachelor's,m,38
E16965,region_7,Bachelor's,m,30
E21447,region_9,Master's & above,m,33
E27316,region_7,Bachelor's,f,42
E71664,region_20,Bachelor's,f,30
E41369,region_13,Bachelor's,m,43
E3757,region_33,Bachelor's,m,46
E58612,region_2,Bachelor's,f,31
E25873,region_12,Bachelor's,m,32
E55343,region_2,Bachelor's,m,38
E4834,region_28,Bachelor's,f,29
E65271,region_7,Bachelor's,m,29
E56208,region_20,Bachelor's,m,32
E63499,region_2,Bachelor's,m,43
E41434,region_31,Bachelor's,f,31
E26648,region_7,Bachelor's,m,44
E42612,region_7,Bachelor's,f,25
E63342,region_22,,m,29
E38899,region_26,Bachelor's,F,41
E4315,region_23,Bachelor's,F,35
E56967,region_22,,f,28
E64078,region_15,Bachelor's,f,32
E28470,region_2,Bachelor's,m,34
E38317,region_29,Bachelor's,m,28
E24405,region_2,Master's & above,m,31
E54925,region_30,Bachelor's,m,24
E68484,region_2,Master's & above,m,46
E49236,region_27,Bachelor's,m,31
E28014,region_2,Bachelor's,f,31
E67927,region_2,Bachelor's,f,31
E69246,region_1,Master's & above,f,31
E4483,region_15,Bachelor's,m,28
E67139,region_31,Bachelor's,f,32
E6246,region_22,Bachelor's,male,55
E43418,region_13,Bachelor's,m,38
E78028,region_24,Bachelor's,f,30
E55633,region_15,,m,32
E20544,region_7,Below Secondary,f,25
E68554,region_19,Bachelor's,f,30
E63352,region_26,Master's & above,m,50
E77822,region_15,Bachelor's,f,29
E18276,region_2,Master's & above,m,52
E63847,region_15,Bachelor's,f,32
E20735,region_2,Bachelor's,m,31
E36180,region_2,,m,31
E74233,region_5,Bachelor's,f,26
E35503,region_23,Bachelor's,m,31
E19307,region_31,Bachelor's,m,38
E13495,region_2,Master's & above,m,35
E18971,region_22,Bachelor's,m,46
E58033,region_9,Master's & above,m,27
E19689,region_8,Bachelor's,f,26
E47899,region_9,Bachelor's,m,26
E23552,region_11,Bachelor's,m,34
E2352,region_2,,m,35
E76472,region_26,Bachelor's,m,31
E40560,region_4,Bachelor's,m,42
E49525,region_2,,m,26
E5504,region_2,Master's & above,m,40
E38941,region_13,Bachelor's,f,38
E30948,region_31,Bachelor's,m,32
E2580,region_26,Bachelor's,m,45
E46009,region_7,Master's & above,m,35
