,energy_demand,Datetime
698,33.7,2019-01-17 05:45:00 
699,44.5,2019-01-17 06:00:00 
700,11.3,2019-01-17 06:15:00 
701,22.0,2019-01-17 06:30:00 
702,31.3,2019-01-17 06:45:00 
703,40.8,2019-01-17 07:00:00 
704,8.2,2019-01-17 07:15:00 
705,15.6,2019-01-17 07:30:00 
706,22.1,2019-01-17 07:45:00 
707,30.1,2019-01-17 08:00:00 
708,6.8,2019-01-17 08:15:00 
709,12.4,2019-01-17 08:30:00 
710,17.0,2019-01-17 08:45:00 
711,21.8,2019-01-17 09:00:00 
712,4.9,2019-01-17 09:15:00 
713,8.6,2019-01-17 09:30:00 
714,14.6,2019-01-17 09:45:00 
715,18.0,2019-01-17 10:00:00 
716,6.5,2019-01-17 10:15:00 
717,10.3,2019-01-17 10:30:00 
718,16.0,2019-01-17 10:45:00 
719,21.3,2019-01-17 11:00:00 
720,4.4,2019-01-17 11:15:00 
721,10.7,2019-01-17 11:30:00 
722,15.1,2019-01-17 11:45:00 
723,20.5,2019-01-17 12:00:00 
724,3.5,2019-01-17 12:15:00 
725,10.4,2019-01-17 12:30:00 
726,14.1,2019-01-17 12:45:00 
727,19.3,2019-01-17 13:00:00 
728,5.2,2019-01-17 13:15:00 
729,10.3,2019-01-17 13:30:00 
730,13.9,2019-01-17 13:45:00 
731,20.0,2019-01-17 14:00:00 
732,4.5,2019-01-17 14:15:00 
733,9.2,2019-01-17 14:30:00 
734,14.8,2019-01-17 14:45:00 
735,19.0,2019-01-17 15:00:00 
736,5.4,2019-01-17 15:15:00 
737,9.6,2019-01-17 15:30:00 
738,14.9,2019-01-17 15:45:00 
739,18.6,2019-01-17 16:00:00 
740,5.7,2019-01-17 16:15:00 
741,9.6,2019-01-17 16:30:00 
742,14.5,2019-01-17 16:45:00 
743,18.7,2019-01-17 17:00:00 
744,5.6,2019-01-17 17:15:00 
745,11.4,2019-01-17 17:30:00 
746,18.2,2019-01-17 17:45:00 
747,25.6,2019-01-17 18:00:00 
748,6.8,2019-01-17 18:15:00 
749,14.8,2019-01-17 18:30:00 
750,23.1,2019-01-17 18:45:00 
751,31.4,2019-01-17 19:00:00 
752,8.0,2019-01-17 19:15:00 
753,16.1,2019-01-17 19:30:00 
754,23.9,2019-01-17 19:45:00 
755,31.3,2019-01-17 20:00:00 
756,8.0,2019-01-17 20:15:00 
757,16.8,2019-01-17 20:30:00 
758,24.3,2019-01-17 20:45:00 
759,32.0,2019-01-17 21:00:00 
760,9.3,2019-01-17 21:15:00 
761,18.2,2019-01-17 21:30:00 
762,28.5,2019-01-17 21:45:00 
763,38.8,2019-01-17 22:00:00 
764,10.5,2019-01-17 22:15:00 
765,20.4,2019-01-17 22:30:00 
766,30.1,2019-01-17 22:45:00 
767,41.5,2019-01-17 23:00:00 
768,10.7,2019-01-17 23:15:00 
769,20.8,2019-01-17 23:30:00 
770,30.5,2019-01-17 23:45:00 
771,38.7,2019-01-18 00:00:00 
772,10.3,2019-01-18 00:15:00 
773,20.1,2019-01-18 00:30:00 
774,30.0,2019-01-18 00:45:00 
775,40.2,2019-01-18 01:00:00 
776,8.8,2019-01-18 01:15:00 
777,18.8,2019-01-18 01:30:00 
778,28.1,2019-01-18 01:45:00 
779,36.4,2019-01-18 02:00:00 
780,9.6,2019-01-18 02:15:00 
781,18.5,2019-01-18 02:30:00 
782,27.9,2019-01-18 02:45:00 
783,38.5,2019-01-18 03:00:00 
784,8.2,2019-01-18 03:15:00 
785,16.6,2019-01-18 03:30:00 
786,26.7,2019-01-18 03:45:00 
787,36.9,2019-01-18 04:00:00 
788,8.3,2019-01-18 04:15:00 
789,17.3,2019-01-18 04:30:00 
790,27.2,2019-01-18 04:45:00 
791,37.5,2019-01-18 05:00:00 
792,8.3,2019-01-18 05:15:00 
793,16.5,2019-01-18 05:30:00 
794,24.9,2019-01-18 05:45:00 
795,33.4,2019-01-18 06:00:00 
796,7.7,2019-01-18 06:15:00 
797,15.9,2019-01-18 06:30:00 
798,24.2,2019-01-18 06:45:00 
799,30.4,2019-01-18 07:00:00 
800,6.6,2019-01-18 07:15:00 
801,12.8,2019-01-18 07:30:00 
802,17.1,2019-01-18 07:45:00 
803,23.8,2019-01-18 08:00:00 
804,5.7,2019-01-18 08:15:00 
805,9.3,2019-01-18 08:30:00 
806,15.1,2019-01-18 08:45:00 
807,18.9,2019-01-18 09:00:00 
808,3.8,2019-01-18 09:15:00 
809,8.2,2019-01-18 09:30:00 
810,13.2,2019-01-18 09:45:00 
811,16.8,2019-01-18 10:00:00 
812,4.4,2019-01-18 10:15:00 
813,9.3,2019-01-18 10:30:00 
814,13.0,2019-01-18 10:45:00 
815,17.2,2019-01-18 11:00:00 
816,5.1,2019-01-18 11:15:00 
817,8.6,2019-01-18 11:30:00 
818,12.9,2019-01-18 11:45:00 
819,18.1,2019-01-18 12:00:00 
820,3.5,2019-01-18 12:15:00 
821,7.6,2019-01-18 12:30:00 
822,11.5,2019-01-18 12:45:00 
823,16.5,2019-01-18 13:00:00 
824,3.9,2019-01-18 13:15:00 
825,8.1,2019-01-18 13:30:00 
826,11.6,2019-01-18 13:45:00 
827,16.7,2019-01-18 14:00:00 
828,4.1,2019-01-18 14:15:00 
829,7.8,2019-01-18 14:30:00 
830,11.5,2019-01-18 14:45:00 
831,17.0,2019-01-18 15:00:00 
832,3.7,2019-01-18 15:15:00 
833,7.3,2019-01-18 15:30:00 
834,11.5,2019-01-18 15:45:00 
835,15.9,2019-01-18 16:00:00 
836,3.8,2019-01-18 16:15:00 
837,8.0,2019-01-18 16:30:00 
838,11.6,2019-01-18 16:45:00 
839,15.0,2019-01-18 17:00:00 
840,4.4,2019-01-18 17:15:00 
841,7.3,2019-01-18 17:30:00 
842,10.3,2019-01-18 17:45:00 
843,14.2,2019-01-18 18:00:00 
844,3.0,2019-01-18 18:15:00 
845,6.1,2019-01-18 18:30:00 
846,9.8,2019-01-18 18:45:00 
847,13.0,2019-01-18 19:00:00 
848,3.0,2019-01-18 19:15:00 
849,6.8,2019-01-18 19:30:00 
850,10.0,2019-01-18 19:45:00 
851,12.8,2019-01-18 20:00:00 
852,3.8,2019-01-18 20:15:00 
853,6.8,2019-01-18 20:30:00 
854,9.6,2019-01-18 20:45:00 
855,13.2,2019-01-18 21:00:00 
856,3.3,2019-01-18 21:15:00 
857,6.4,2019-01-18 21:30:00 
858,9.9,2019-01-18 21:45:00 
859,15.6,2019-01-18 22:00:00 
860,3.7,2019-01-18 22:15:00 
861,7.8,2019-01-18 22:30:00 
862,11.5,2019-01-18 22:45:00 
863,16.4,2019-01-18 23:00:00 
864,3.6,2019-01-18 23:15:00 
865,9.4,2019-01-18 23:30:00 
866,12.7,2019-01-18 23:45:00 
867,17.2,2019-01-19 00:00:00 
868,4.8,2019-01-19 00:15:00 
869,9.8,2019-01-19 00:30:00 
870,13.3,2019-01-19 00:45:00 
871,19.2,2019-01-19 01:00:00 
872,3.5,2019-01-19 01:15:00 
873,8.4,2019-01-19 01:30:00 
874,12.7,2019-01-19 01:45:00 
875,17.9,2019-01-19 02:00:00 
876,4.6,2019-01-19 02:15:00 
877,9.2,2019-01-19 02:30:00 
878,14.6,2019-01-19 02:45:00 
879,18.6,2019-01-19 03:00:00 
880,5.0,2019-01-19 03:15:00 
881,10.7,2019-01-19 03:30:00 
882,13.9,2019-01-19 03:45:00 
883,19.5,2019-01-19 04:00:00 
884,5.5,2019-01-19 04:15:00 
885,8.9,2019-01-19 04:30:00 
886,14.2,2019-01-19 04:45:00 
887,19.0,2019-01-19 05:00:00 
888,4.5,2019-01-19 05:15:00 
889,9.5,2019-01-19 05:30:00 
890,13.6,2019-01-19 05:45:00 
891,18.8,2019-01-19 06:00:00 
892,4.0,2019-01-19 06:15:00 
893,9.0,2019-01-19 06:30:00 
894,14.5,2019-01-19 06:45:00 
895,17.9,2019-01-19 07:00:00 
896,5.3,2019-01-19 07:15:00 
897,9.4,2019-01-19 07:30:00 
898,14.2,2019-01-19 07:45:00 
899,18.3,2019-01-19 08:00:00 
900,5.3,2019-01-19 08:15:00 
901,9.7,2019-01-19 08:30:00 
902,13.7,2019-01-19 08:45:00 
903,19.3,2019-01-19 09:00:00 
904,3.8,2019-01-19 09:15:00 
905,7.2,2019-01-19 09:30:00 
906,12.7,2019-01-19 09:45:00 
907,16.5,2019-01-19 10:00:00 
908,4.8,2019-01-19 10:15:00 
909,8.6,2019-01-19 10:30:00 
910,12.5,2019-01-19 10:45:00 
911,16.3,2019-01-19 11:00:00 
912,4.9,2019-01-19 11:15:00 
913,9.0,2019-01-19 11:30:00 
914,12.4,2019-01-19 11:45:00 
915,17.8,2019-01-19 12:00:00 
916,3.8,2019-01-19 12:15:00 
917,6.9,2019-01-19 12:30:00 
918,10.3,2019-01-19 12:45:00 
919,14.0,2019-01-19 13:00:00 
920,3.3,2019-01-19 13:15:00 
921,6.3,2019-01-19 13:30:00 
922,10.2,2019-01-19 13:45:00 
923,13.1,2019-01-19 14:00:00 
924,3.1,2019-01-19 14:15:00 
925,7.0,2019-01-19 14:30:00 
926,9.9,2019-01-19 14:45:00 
927,13.0,2019-01-19 15:00:00 
928,3.9,2019-01-19 15:15:00 
929,6.9,2019-01-19 15:30:00 
930,9.8,2019-01-19 15:45:00 
931,13.6,2019-01-19 16:00:00 
932,2.9,2019-01-19 16:15:00 
933,5.9,2019-01-19 16:30:00 
934,9.5,2019-01-19 16:45:00 
935,12.8,2019-01-19 17:00:00 
936,2.9,2019-01-19 17:15:00 
937,6.3,2019-01-19 17:30:00 
938,9.6,2019-01-19 17:45:00 
939,12.3,2019-01-19 18:00:00 
940,3.3,2019-01-19 18:15:00 
941,6.6,2019-01-19 18:30:00 
942,9.5,2019-01-19 18:45:00 
943,12.8,2019-01-19 19:00:00 
944,3.5,2019-01-19 19:15:00 
945,6.5,2019-01-19 19:30:00 
946,9.6,2019-01-19 19:45:00 
947,13.0,2019-01-19 20:00:00 
948,2.7,2019-01-19 20:15:00 
949,6.0,2019-01-19 20:30:00 
950,9.5,2019-01-19 20:45:00 
951,12.3,2019-01-19 21:00:00 
952,3.1,2019-01-19 21:15:00 
953,6.7,2019-01-19 21:30:00 
954,9.7,2019-01-19 21:45:00 
955,13.0,2019-01-19 22:00:00 
956,6.7,2019-01-19 22:15:00 
957,10.3,2019-01-19 22:30:00 
958,13.7,2019-01-19 22:45:00 
959,18.7,2019-01-19 23:00:00 
960,4.3,2019-01-19 23:15:00 
961,7.7,2019-01-19 23:30:00 
962,13.5,2019-01-19 23:45:00 
963,17.0,2019-01-20 00:00:00 
964,4.8,2019-01-20 00:15:00 
965,9.7,2019-01-20 00:30:00 
966,14.4,2019-01-20 00:45:00 
967,19.4,2019-01-20 01:00:00 
968,3.9,2019-01-20 01:15:00 
969,9.4,2019-01-20 01:30:00 
970,13.8,2019-01-20 01:45:00 
971,18.5,2019-01-20 02:00:00 
972,6.1,2019-01-20 02:15:00 
973,9.5,2019-01-20 02:30:00 
974,14.7,2019-01-20 02:45:00 
975,20.5,2019-01-20 03:00:00 
976,4.3,2019-01-20 03:15:00 
977,8.8,2019-01-20 03:30:00 
978,14.4,2019-01-20 03:45:00 
979,19.4,2019-01-20 04:00:00 
980,4.2,2019-01-20 04:15:00 
981,9.4,2019-01-20 04:30:00 
982,15.3,2019-01-20 04:45:00 
983,18.6,2019-01-20 05:00:00 
984,5.0,2019-01-20 05:15:00 
985,11.3,2019-01-20 05:30:00 
986,14.5,2019-01-20 05:45:00 
987,19.8,2019-01-20 06:00:00 
988,5.7,2019-01-20 06:15:00 
989,9.4,2019-01-20 06:30:00 
990,14.5,2019-01-20 06:45:00 
991,20.2,2019-01-20 07:00:00 
992,3.8,2019-01-20 07:15:00 
993,8.9,2019-01-20 07:30:00 
994,13.7,2019-01-20 07:45:00 
995,18.3,2019-01-20 08:00:00 
996,5.3,2019-01-20 08:15:00 
997,9.1,2019-01-20 08:30:00 
998,14.6,2019-01-20 08:45:00 
999,18.3,2019-01-20 09:00:00 
1000,5.1,2019-01-20 09:15:00 
1001,9.2,2019-01-20 09:30:00 
1002,14.1,2019-01-20 09:45:00 
1003,17.8,2019-01-20 10:00:00 
1004,5.9,2019-01-20 10:15:00 
1005,9.7,2019-01-20 10:30:00 
1006,14.0,2019-01-20 10:45:00 
1007,18.9,2019-01-20 11:00:00 
1008,3.7,2019-01-20 11:15:00 
1009,8.6,2019-01-20 11:30:00 
1010,12.9,2019-01-20 11:45:00 
1011,16.5,2019-01-20 12:00:00 
1012,4.9,2019-01-20 12:15:00 
1013,9.1,2019-01-20 12:30:00 
1014,12.7,2019-01-20 12:45:00 
1015,17.9,2019-01-20 13:00:00 
1016,4.1,2019-01-20 13:15:00 
1017,7.8,2019-01-20 13:30:00 
1018,11.3,2019-01-20 13:45:00 
1019,16.5,2019-01-20 14:00:00 
1020,4.0,2019-01-20 14:15:00 
1021,7.7,2019-01-20 14:30:00 
1022,12.8,2019-01-20 14:45:00 
1023,16.9,2019-01-20 15:00:00 
1024,3.7,2019-01-20 15:15:00 
1025,7.4,2019-01-20 15:30:00 
1026,12.6,2019-01-20 15:45:00 
1027,16.1,2019-01-20 16:00:00 
1028,3.6,2019-01-20 16:15:00 
1029,8.2,2019-01-20 16:30:00 
1030,12.6,2019-01-20 16:45:00 
1031,16.0,2019-01-20 17:00:00 
1032,4.5,2019-01-20 17:15:00 
1033,10.6,2019-01-20 17:30:00 
1034,16.6,2019-01-20 17:45:00 
1035,21.4,2019-01-20 18:00:00 
1036,5.3,2019-01-20 18:15:00 
1037,10.3,2019-01-20 18:30:00 
1038,14.8,2019-01-20 18:45:00 
1039,19.8,2019-01-20 19:00:00 
1040,6.0,2019-01-20 19:15:00 
1041,13.0,2019-01-20 19:30:00 
1042,18.0,2019-01-20 19:45:00 
1043,24.9,2019-01-20 20:00:00 
1044,6.4,2019-01-20 20:15:00 
1045,13.0,2019-01-20 20:30:00 
1046,18.4,2019-01-20 20:45:00 
1047,25.7,2019-01-20 21:00:00 
1048,6.4,2019-01-20 21:15:00 
1049,13.6,2019-01-20 21:30:00 
1050,20.0,2019-01-20 21:45:00 
1051,27.5,2019-01-20 22:00:00 
1052,7.5,2019-01-20 22:15:00 
1053,14.7,2019-01-20 22:30:00 
1054,21.6,2019-01-20 22:45:00 
1055,29.8,2019-01-20 23:00:00 
1056,9.8,2019-01-20 23:15:00 
1057,17.8,2019-01-20 23:30:00 
1058,26.3,2019-01-20 23:45:00 
1059,37.0,2019-01-21 00:00:00 
1060,8.9,2019-01-21 00:15:00 
1061,19.6,2019-01-21 00:30:00 
1062,29.5,2019-01-21 00:45:00 
1063,39.2,2019-01-21 01:00:00 
1064,10.8,2019-01-21 01:15:00 
1065,21.5,2019-01-21 01:30:00 
1066,31.8,2019-01-21 01:45:00 
1067,42.8,2019-01-21 02:00:00 
1068,10.4,2019-01-21 02:15:00 
1069,20.2,2019-01-21 02:30:00 
1070,30.8,2019-01-21 02:45:00 
1071,41.9,2019-01-21 03:00:00 
1072,12.2,2019-01-21 03:15:00 
1073,23.0,2019-01-21 03:30:00 
1074,34.0,2019-01-21 03:45:00 
1075,44.4,2019-01-21 04:00:00 
1076,13.2,2019-01-21 04:15:00 
1077,24.3,2019-01-21 04:30:00 
1078,34.5,2019-01-21 04:45:00 
1079,47.2,2019-01-21 05:00:00 
1080,12.1,2019-01-21 05:15:00 
1081,23.4,2019-01-21 05:30:00 
1082,34.2,2019-01-21 05:45:00 
1083,45.8,2019-01-21 06:00:00 
1084,11.2,2019-01-21 06:15:00 
1085,22.1,2019-01-21 06:30:00 
1086,33.0,2019-01-21 06:45:00 
1087,44.3,2019-01-21 07:00:00 
1088,6.7,2019-01-21 07:15:00 
1089,15.4,2019-01-21 07:30:00 
1090,22.5,2019-01-21 07:45:00 
1091,30.6,2019-01-21 08:00:00 
1092,6.6,2019-01-21 08:15:00 
1093,11.8,2019-01-21 08:30:00 
1094,16.8,2019-01-21 08:45:00 
1095,21.0,2019-01-21 09:00:00 
1096,6.4,2019-01-21 09:15:00 
1097,10.4,2019-01-21 09:30:00 
1098,15.8,2019-01-21 09:45:00 
1099,20.0,2019-01-21 10:00:00 
1100,4.2,2019-01-21 10:15:00 
1101,8.8,2019-01-21 10:30:00 
1102,12.9,2019-01-21 10:45:00 
1103,18.3,2019-01-21 11:00:00 
1104,3.5,2019-01-21 11:15:00 
1105,8.8,2019-01-21 11:30:00 
1106,13.0,2019-01-21 11:45:00 
1107,16.6,2019-01-21 12:00:00 
1108,5.1,2019-01-21 12:15:00 
1109,9.3,2019-01-21 12:30:00 
1110,13.2,2019-01-21 12:45:00 
1111,17.8,2019-01-21 13:00:00 
1112,4.5,2019-01-21 13:15:00 
1113,8.9,2019-01-21 13:30:00 
1114,12.7,2019-01-21 13:45:00 
1115,17.4,2019-01-21 14:00:00 
1116,4.2,2019-01-21 14:15:00 
1117,8.7,2019-01-21 14:30:00 
1118,13.1,2019-01-21 14:45:00 
1119,16.8,2019-01-21 15:00:00 
1120,4.9,2019-01-21 15:15:00 
1121,9.1,2019-01-21 15:30:00 
1122,13.0,2019-01-21 15:45:00 
1123,17.5,2019-01-21 16:00:00 
1124,4.3,2019-01-21 16:15:00 
1125,8.1,2019-01-21 16:30:00 
1126,11.6,2019-01-21 16:45:00 
1127,16.9,2019-01-21 17:00:00 
1128,4.0,2019-01-21 17:15:00 
1129,8.8,2019-01-21 17:30:00 
1130,15.1,2019-01-21 17:45:00 
1131,21.1,2019-01-21 18:00:00 
1132,4.9,2019-01-21 18:15:00 
1133,11.7,2019-01-21 18:30:00 
1134,17.8,2019-01-21 18:45:00 
1135,22.4,2019-01-21 19:00:00 
1136,7.1,2019-01-21 19:15:00 
1137,13.1,2019-01-21 19:30:00 
1138,19.0,2019-01-21 19:45:00 
1139,27.0,2019-01-21 20:00:00 
1140,5.7,2019-01-21 20:15:00 
1141,12.0,2019-01-21 20:30:00 
1142,19.1,2019-01-21 20:45:00 
1143,24.7,2019-01-21 21:00:00 
1144,7.2,2019-01-21 21:15:00 
1145,16.1,2019-01-21 21:30:00 
1146,22.7,2019-01-21 21:45:00 
1147,30.1,2019-01-21 22:00:00 
1148,9.9,2019-01-21 22:15:00 
1149,17.4,2019-01-21 22:30:00 
1150,25.4,2019-01-21 22:45:00 
1151,35.0,2019-01-21 23:00:00 
1152,10.7,2019-01-21 23:15:00 
1153,20.0,2019-01-21 23:30:00 
1154,30.8,2019-01-21 23:45:00 
1155,40.3,2019-01-22 00:00:00 
1156,11.7,2019-01-22 00:15:00 
1157,23.5,2019-01-22 00:30:00 
1158,34.9,2019-01-22 00:45:00 
1159,47.0,2019-01-22 01:00:00 
1160,10.7,2019-01-22 01:15:00 
1161,21.6,2019-01-22 01:30:00 
1162,34.2,2019-01-22 01:45:00 
1163,46.4,2019-01-22 02:00:00 
1164,12.1,2019-01-22 02:15:00 
1165,26.3,2019-01-22 02:30:00 
1166,40.8,2019-01-22 02:45:00 
1167,52.2,2019-01-22 03:00:00 
1168,10.9,2019-01-22 03:15:00 
1169,25.3,2019-01-22 03:30:00 
1170,37.0,2019-01-22 03:45:00 
1171,50.5,2019-01-22 04:00:00 
1172,16.3,2019-01-22 04:15:00 
1173,30.5,2019-01-22 04:30:00 
1174,40.8,2019-01-22 04:45:00 
1175,51.6,2019-01-22 05:00:00 
1176,10.7,2019-01-22 05:15:00 
1177,22.9,2019-01-22 05:30:00 
1178,39.7,2019-01-22 05:45:00 
1179,52.6,2019-01-22 06:00:00 
1180,11.7,2019-01-22 06:15:00 
1181,22.5,2019-01-22 06:30:00 
1182,33.3,2019-01-22 06:45:00 
1183,43.1,2019-01-22 07:00:00 
1184,9.1,2019-01-22 07:15:00 
1185,17.5,2019-01-22 07:30:00 
1186,25.3,2019-01-22 07:45:00 
1187,31.6,2019-01-22 08:00:00 
1188,8.3,2019-01-22 08:15:00 
1189,12.6,2019-01-22 08:30:00 
1190,18.1,2019-01-22 08:45:00 
1191,22.1,2019-01-22 09:00:00 
1192,6.3,2019-01-22 09:15:00 
1193,9.8,2019-01-22 09:30:00 
1194,14.6,2019-01-22 09:45:00 
1195,19.4,2019-01-22 10:00:00 
1196,5.3,2019-01-22 10:15:00 
1197,9.5,2019-01-22 10:30:00 
1198,15.0,2019-01-22 10:45:00 
1199,19.5,2019-01-22 11:00:00 
1200,4.2,2019-01-22 11:15:00 
1201,10.6,2019-01-22 11:30:00 
1202,14.5,2019-01-22 11:45:00 
1203,18.3,2019-01-22 12:00:00 
1204,6.0,2019-01-22 12:15:00 
1205,9.6,2019-01-22 12:30:00 
1206,13.8,2019-01-22 12:45:00 
1207,19.6,2019-01-22 13:00:00 
1208,3.7,2019-01-22 13:15:00 
1209,7.3,2019-01-22 13:30:00 
1210,13.1,2019-01-22 13:45:00 
1211,16.7,2019-01-22 14:00:00 
1212,5.0,2019-01-22 14:15:00 
1213,9.5,2019-01-22 14:30:00 
1214,13.2,2019-01-22 14:45:00 
1215,18.2,2019-01-22 15:00:00 
1216,4.5,2019-01-22 15:15:00 
1217,8.2,2019-01-22 15:30:00 
1218,13.0,2019-01-22 15:45:00 
1219,17.5,2019-01-22 16:00:00 
1220,3.5,2019-01-22 16:15:00 
1221,8.8,2019-01-22 16:30:00 
1222,13.1,2019-01-22 16:45:00 
1223,16.8,2019-01-22 17:00:00 
1224,4.0,2019-01-22 17:15:00 
1225,11.8,2019-01-22 17:30:00 
1226,17.5,2019-01-22 17:45:00 
1227,22.8,2019-01-22 18:00:00 
1228,6.5,2019-01-22 18:15:00 
1229,13.3,2019-01-22 18:30:00 
1230,18.4,2019-01-22 18:45:00 
1231,25.7,2019-01-22 19:00:00 
1232,5.0,2019-01-22 19:15:00 
1233,11.4,2019-01-22 19:30:00 
1234,18.9,2019-01-22 19:45:00 
1235,24.5,2019-01-22 20:00:00 
1236,7.4,2019-01-22 20:15:00 
1237,13.2,2019-01-22 20:30:00 
1238,21.3,2019-01-22 20:45:00 
1239,27.0,2019-01-22 21:00:00 
1240,7.9,2019-01-22 21:15:00 
1241,16.8,2019-01-22 21:30:00 
1242,23.8,2019-01-22 21:45:00 
1243,32.7,2019-01-22 22:00:00 
1244,7.0,2019-01-22 22:15:00 
1245,15.0,2019-01-22 22:30:00 
1246,23.9,2019-01-22 22:45:00 
1247,31.2,2019-01-22 23:00:00 
1248,8.7,2019-01-22 23:15:00 
1249,16.3,2019-01-22 23:30:00 
1250,25.6,2019-01-22 23:45:00 
1251,33.7,2019-01-23 00:00:00 
1252,9.0,2019-01-23 00:15:00 
1253,18.5,2019-01-23 00:30:00 
1254,27.4,2019-01-23 00:45:00 
1255,36.7,2019-01-23 01:00:00 
1256,10.2,2019-01-23 01:15:00 
1257,19.3,2019-01-23 01:30:00 
1258,28.3,2019-01-23 01:45:00 
1259,38.3,2019-01-23 02:00:00 
1260,9.6,2019-01-23 02:15:00 
1261,19.5,2019-01-23 02:30:00 
1262,30.3,2019-01-23 02:45:00 
1263,39.7,2019-01-23 03:00:00 
1264,9.8,2019-01-23 03:15:00 
1265,20.9,2019-01-23 03:30:00 
1266,30.7,2019-01-23 03:45:00 
1267,41.4,2019-01-23 04:00:00 
1268,11.0,2019-01-23 04:15:00 
1269,23.3,2019-01-23 04:30:00 
1270,35.3,2019-01-23 04:45:00 
1271,47.1,2019-01-23 05:00:00 
1272,11.1,2019-01-23 05:15:00 
1273,21.6,2019-01-23 05:30:00 
1274,31.4,2019-01-23 05:45:00 
1275,41.0,2019-01-23 06:00:00 
1276,8.6,2019-01-23 06:15:00 
1277,18.4,2019-01-23 06:30:00 
1278,27.4,2019-01-23 06:45:00 
1279,37.6,2019-01-23 07:00:00 
1280,8.2,2019-01-23 07:15:00 
1281,17.1,2019-01-23 07:30:00 
1282,25.2,2019-01-23 07:45:00 
1283,33.1,2019-01-23 08:00:00 
1284,8.1,2019-01-23 08:15:00 
1285,14.0,2019-01-23 08:30:00 
1286,21.2,2019-01-23 08:45:00 
1287,26.8,2019-01-23 09:00:00 
1288,6.0,2019-01-23 09:15:00 
1289,12.2,2019-01-23 09:30:00 
1290,18.9,2019-01-23 09:45:00 
1291,23.9,2019-01-23 10:00:00 
1292,4.9,2019-01-23 10:15:00 
1293,11.8,2019-01-23 10:30:00 
1294,17.6,2019-01-23 10:45:00 
1295,22.8,2019-01-23 11:00:00 
1296,6.2,2019-01-23 11:15:00 
1297,12.3,2019-01-23 11:30:00 
1298,17.8,2019-01-23 11:45:00 
1299,23.3,2019-01-23 12:00:00 
1300,6.1,2019-01-23 12:15:00 
1301,10.9,2019-01-23 12:30:00 
1302,17.0,2019-01-23 12:45:00 
1303,22.8,2019-01-23 13:00:00 
1304,4.7,2019-01-23 13:15:00 
1305,13.0,2019-01-23 13:30:00 
1306,20.3,2019-01-23 13:45:00 
1307,26.3,2019-01-23 14:00:00 
1308,5.8,2019-01-23 14:15:00 
1309,12.5,2019-01-23 14:30:00 
1310,18.2,2019-01-23 14:45:00 
1311,24.2,2019-01-23 15:00:00 
1312,6.7,2019-01-23 15:15:00 
1313,12.8,2019-01-23 15:30:00 
1314,18.2,2019-01-23 15:45:00 
1315,24.4,2019-01-23 16:00:00 
1316,6.2,2019-01-23 16:15:00 
1317,11.4,2019-01-23 16:30:00 
1318,17.9,2019-01-23 16:45:00 
1319,22.5,2019-01-23 17:00:00 
1320,6.8,2019-01-23 17:15:00 
1321,12.1,2019-01-23 17:30:00 
1322,18.4,2019-01-23 17:45:00 
1323,23.9,2019-01-23 18:00:00 
1324,6.3,2019-01-23 18:15:00 
1325,11.4,2019-01-23 18:30:00 
1326,18.5,2019-01-23 18:45:00 
1327,23.5,2019-01-23 19:00:00 
1328,6.2,2019-01-23 19:15:00 
1329,11.6,2019-01-23 19:30:00 
1330,17.8,2019-01-23 19:45:00 
1331,23.9,2019-01-23 20:00:00 
1332,6.4,2019-01-23 20:15:00 
1333,13.0,2019-01-23 20:30:00 
1334,18.3,2019-01-23 20:45:00 
1335,25.6,2019-01-23 21:00:00 
1336,7.6,2019-01-23 21:15:00 
1337,14.3,2019-01-23 21:30:00 
1338,21.9,2019-01-23 21:45:00 
1339,30.1,2019-01-23 22:00:00 
1340,9.1,2019-01-23 22:15:00 
1341,17.8,2019-01-23 22:30:00 
1342,26.5,2019-01-23 22:45:00 
1343,37.4,2019-01-23 23:00:00 
1344,8.1,2019-01-23 23:15:00 
1345,17.6,2019-01-23 23:30:00 
1346,28.4,2019-01-23 23:45:00 
1347,39.3,2019-01-24 00:00:00 
1348,10.5,2019-01-24 00:15:00 
1349,22.1,2019-01-24 00:30:00 
1350,33.5,2019-01-24 00:45:00 
1351,44.0,2019-01-24 01:00:00 
1352,11.1,2019-01-24 01:15:00 
1353,21.9,2019-01-24 01:30:00 
1354,32.6,2019-01-24 01:45:00 
1355,43.8,2019-01-24 02:00:00 
1356,10.0,2019-01-24 02:15:00 
1357,23.9,2019-01-24 02:30:00 
1358,37.1,2019-01-24 02:45:00 
1359,49.0,2019-01-24 03:00:00 
1360,14.7,2019-01-24 03:15:00 
1361,27.1,2019-01-24 03:30:00 
1362,39.9,2019-01-24 03:45:00 
1363,59.3,2019-01-24 04:00:00 
1364,17.0,2019-01-24 04:15:00 
1365,27.4,2019-01-24 04:30:00 
1366,42.8,2019-01-24 04:45:00 
1367,61.4,2019-01-24 05:00:00 
1368,16.6,2019-01-24 05:15:00 
1369,29.3,2019-01-24 05:30:00 
1370,43.8,2019-01-24 05:45:00 
1371,60.0,2019-01-24 06:00:00 
1372,10.7,2019-01-24 06:15:00 
1373,25.6,2019-01-24 06:30:00 
1374,40.0,2019-01-24 06:45:00 
1375,53.6,2019-01-24 07:00:00 
1376,13.0,2019-01-24 07:15:00 
1377,24.8,2019-01-24 07:30:00 
